Female	Female_direct	name	type	Male	Male_direct	feature	tissue
1.068169826	up	"chr19,21127356,21127790"	Bartolomei_BPA10mg	-0.842870389	down	DAR	Blood_adult
1.358833786	up	"chr9,44562960,44563273"	Bartolomei_BPA10mg	-0.796851654	down	DAR	Blood_adult
0.878033	up	"chr18,54970821,54971470"	Bartolomei_BPA10mg	-0.927619483	down	DAR	Blood_adult
1.295782932	up	"chr11,21046255,21046562"	Bartolomei_BPA10mg	-0.998186547	down	DAR	Blood_adult
1.078514867	up	"chr7,80426339,80426702"	Bartolomei_BPA10mg	-0.765402538	down	DAR	Blood_adult
1.692166809	up	"chr12,76540196,76540490"	Bartolomei_BPA10mg	-1.033610391	down	DAR	Blood_adult
1.249938221	up	"chr17,27925579,27925999"	Bartolomei_BPA10mg	-0.90004995	down	DAR	Blood_adult
1.599518077	up	"chr1,184618061,184618407"	Bartolomei_BPA10mg	-1.003877158	down	DAR	Blood_adult
1.741747076	up	"chr12,84023147,84023444"	Bartolomei_BPA10mg	-0.782949539	down	DAR	Blood_adult
1.27795583	up	"chr3,83839523,83839808"	Bartolomei_BPA10mg	-0.881275542	down	DAR	Blood_adult
1.628822121	up	"chr16,45030131,45030469"	Bartolomei_BPA10mg	-1.228541572	down	DAR	Blood_adult
0.998022128	up	"chr4,132982995,132983409"	Bartolomei_BPA10mg	-0.620491908	down	DAR	Blood_adult
1.210413345	up	"chr1,39602521,39602849"	Bartolomei_BPA10mg	-0.757553233	down	DAR	Blood_adult
1.397009434	up	"chr17,26514735,26515218"	Bartolomei_BPA10mg	-0.949670055	down	DAR	Blood_adult
1.202901868	up	"chr2,26476121,26476553"	Bartolomei_BPA10mg	-0.819871899	down	DAR	Blood_adult
1.636561604	up	"chr1,40051223,40051516"	Bartolomei_BPA10mg	-0.810003195	down	DAR	Blood_adult
1.243952595	up	"chr11,95805399,95805994"	Bartolomei_BPA10mg	-1.092591491	down	DAR	Blood_adult
1.416198765	up	"chr11,46461450,46461710"	Bartolomei_BPA10mg	-1.103666999	down	DAR	Blood_adult
1.452231516	up	"chr10,20505490,20505892"	Bartolomei_BPA10mg	-0.864409141	down	DAR	Blood_adult
1.13223963	up	"chr13,24791280,24791759"	Bartolomei_BPA10mg	-1.205699809	down	DAR	Blood_adult
1.613800756	up	"chr1,74167034,74167495"	Bartolomei_BPA10mg	-0.772544705	down	DAR	Blood_adult
0.999531198	up	"chr8,27175073,27175329"	Bartolomei_BPA10mg	-0.827063807	down	DAR	Blood_adult
0.947431389	up	"chr7,140953917,140954533"	Bartolomei_BPA10mg	-0.818039561	down	DAR	Blood_adult
1.116187435	up	"chr9,71166973,71167706"	Bartolomei_BPA10mg	-0.668068413	down	DAR	Blood_adult
0.960517004	up	"chr11,21425481,21426062"	Bartolomei_BPA10mg	-0.774324841	down	DAR	Blood_adult
1.315216157	up	"chr12,79255002,79255337"	Bartolomei_BPA10mg	-0.809270848	down	DAR	Blood_adult
1.320214107	up	"chr19,57762565,57762847"	Bartolomei_BPA10mg	-1.500583069	down	DAR	Blood_adult
1.262060076	up	"chr2,69382943,69383279"	Bartolomei_BPA10mg	-0.726245518	down	DAR	Blood_adult
1.547420472	up	"chr1,193275062,193275312"	Bartolomei_BPA10mg	-0.593589126	down	DAR	Blood_adult
1.445423249	up	"chr1,88103034,88103322"	Bartolomei_BPA10mg	-0.697006935	down	DAR	Blood_adult
1.026118593	up	"chr1,179842642,179842956"	Bartolomei_BPA10mg	-0.774353869	down	DAR	Blood_adult
0.921041022	up	"chr4,139503974,139504314"	Bartolomei_BPA10mg	-1.014465739	down	DAR	Blood_adult
1.145329082	up	"chr3,15332028,15332401"	Bartolomei_BPA10mg	-0.897869586	down	DAR	Blood_adult
1.027428511	up	"chr9,14835380,14835713"	Bartolomei_BPA10mg	-0.672678997	down	DAR	Blood_adult
1.174363068	up	"chr5,90881665,90882067"	Bartolomei_BPA10mg	-1.004114358	down	DAR	Blood_adult
0.873960657	up	"chr11,115138912,115139247"	Bartolomei_BPA10mg	-0.776553169	down	DAR	Blood_adult
0.943350396	up	"chr2,102944040,102944443"	Bartolomei_BPA10mg	-0.958334527	down	DAR	Blood_adult
1.187020456	up	"chr4,149155721,149156155"	Bartolomei_BPA10mg	-1.368245343	down	DAR	Blood_adult
1.17034941	up	"chr4,141573463,141573964"	Bartolomei_BPA10mg	-0.776811075	down	DAR	Blood_adult
1.942418648	up	"chr10,12975994,12976312"	Bartolomei_BPA10mg	-0.690205275	down	DAR	Blood_adult
1.342878426	up	"chr12,52314850,52315156"	Bartolomei_BPA10mg	-1.011008277	down	DAR	Blood_adult
1.178687266	up	"chr18,46474765,46475039"	Bartolomei_BPA10mg	-1.064730641	down	DAR	Blood_adult
1.76847743	up	"chr10,117876465,117876768"	Bartolomei_BPA10mg	-1.132292551	down	DAR	Blood_adult
1.283567949	up	"chr4,46643408,46643705"	Bartolomei_BPA10mg	-0.884277377	down	DAR	Blood_adult
1.120631473	up	"chr18,46476887,46477165"	Bartolomei_BPA10mg	-0.803075999	down	DAR	Blood_adult
1.470327504	up	"chr11,115119458,115119870"	Bartolomei_BPA10mg	-0.939323107	down	DAR	Blood_adult
1.541337207	up	"chr2,128467526,128467758"	Bartolomei_BPA10mg	-0.837384489	down	DAR	Blood_adult
1.339243244	up	"chr1,152810600,152811001"	Bartolomei_BPA10mg	-0.842287377	down	DAR	Blood_adult
1.095932586	up	"chr3,15427994,15428241"	Bartolomei_BPA10mg	-0.990533553	down	DAR	Blood_adult
1.319366433	up	"chr10,96188027,96188645"	Bartolomei_BPA10mg	-0.730714009	down	DAR	Blood_adult
0.931877908	up	"chr7,28386105,28386359"	Bartolomei_BPA10mg	-0.899370562	down	DAR	Blood_adult
1.175655749	up	"chr7,43533024,43533362"	Bartolomei_BPA10mg	-0.811331019	down	DAR	Blood_adult
1.144050916	up	"chr8,57801229,57801582"	Bartolomei_BPA10mg	-0.884696466	down	DAR	Blood_adult
1.202925392	up	"chr13,95868883,95869146"	Bartolomei_BPA10mg	-0.789924678	down	DAR	Blood_adult
1.307828486	up	"chr3,50436442,50436737"	Bartolomei_BPA10mg	-0.845020189	down	DAR	Blood_adult
1.186495769	up	"chr5,114883080,114883438"	Bartolomei_BPA10mg	-0.995140148	down	DAR	Blood_adult
1.449445811	up	"chr10,112139900,112140147"	Bartolomei_BPA10mg	-0.880022101	down	DAR	Blood_adult
1.081152576	up	"chr10,99425293,99425615"	Bartolomei_BPA10mg	-0.87622989	down	DAR	Blood_adult
1.171807549	up	"chr17,33637910,33638194"	Bartolomei_BPA10mg	-0.92463366	down	DAR	Blood_adult
0.755382721	up	"chr7,19830692,19831484"	Bartolomei_BPA10mg	-1.15470758	down	DAR	Blood_adult
1.837721796	up	"chr11,6299499,6299817"	Bartolomei_BPA10mg	-1.107425494	down	DAR	Blood_adult
1.227234951	up	"chr19,21461269,21461522"	Bartolomei_BPA10mg	-0.660212652	down	DAR	Blood_adult
1.513892713	up	"chr1,150167231,150167509"	Bartolomei_BPA10mg	-1.358980418	down	DAR	Blood_adult
1.144971417	up	"chr16,11001647,11002635"	Bartolomei_BPA10mg	-0.977445567	down	DAR	Blood_adult
0.88201532	up	"chr13,113486498,113486826"	Bartolomei_BPA10mg	-1.567541014	down	DAR	Blood_adult
1.055271762	up	"chr15,59744439,59744886"	Bartolomei_BPA10mg	-0.650391413	down	DAR	Blood_adult
1.174502012	up	"chr12,8432879,8433281"	Bartolomei_BPA10mg	-0.700153335	down	DAR	Blood_adult
1.132802964	up	"chr17,17865251,17865512"	Bartolomei_BPA10mg	-0.854713104	down	DAR	Blood_adult
1.076455108	up	"chr6,91488855,91489197"	Bartolomei_BPA10mg	-0.909416291	down	DAR	Blood_adult
0.882966199	up	"chr11,79287417,79287863"	Bartolomei_BPA10mg	-1.010483318	down	DAR	Blood_adult
1.487188619	up	"chr11,111101622,111102080"	Bartolomei_BPA10mg	-0.611231265	down	DAR	Blood_adult
1.721914143	up	"chr13,59486279,59486549"	Bartolomei_BPA10mg	-0.93186643	down	DAR	Blood_adult
1.264971224	up	"chr18,50056166,50056399"	Bartolomei_BPA10mg	-0.762766241	down	DAR	Blood_adult
1.463388785	up	"chr10,95795536,95795818"	Bartolomei_BPA10mg	-0.683026053	down	DAR	Blood_adult
1.006788932	up	"chr5,149274833,149275133"	Bartolomei_BPA10mg	-0.918831105	down	DAR	Blood_adult
0.752244246	up	"chr14,30620072,30620553"	Bartolomei_BPA10mg	-0.603017744	down	DAR	Blood_adult
0.970126635	up	"chr19,21031968,21032341"	Bartolomei_BPA10mg	-0.632349154	down	DAR	Blood_adult
0.996591828	up	"chr7,139992438,139992721"	Bartolomei_BPA10mg	-0.607307143	down	DAR	Blood_adult
1.073282007	up	"chr11,79118856,79119236"	Bartolomei_BPA10mg	-0.782428376	down	DAR	Blood_adult
1.081329309	up	"chr19,6297659,6298008"	Bartolomei_BPA10mg	-0.778003723	down	DAR	Blood_adult
1.809343745	up	"chr14,69853953,69854311"	Bartolomei_BPA10mg	-0.779017757	down	DAR	Blood_adult
1.245399758	up	"chr6,131247254,131247533"	Bartolomei_BPA10mg	-0.786641578	down	DAR	Blood_adult
1.057973343	up	"chr7,16257874,16258154"	Bartolomei_BPA10mg	-0.624729303	down	DAR	Blood_adult
1.479942289	up	"chr8,46533956,46534295"	Bartolomei_BPA10mg	-0.684183835	down	DAR	Blood_adult
1.032987813	up	"chr18,66467877,66468190"	Bartolomei_BPA10mg	-0.605894652	down	DAR	Blood_adult
1.261119011	up	"chr6,49349844,49350247"	Bartolomei_BPA10mg	-0.881548116	down	DAR	Blood_adult
1.451189269	up	"chr7,138224287,138224600"	Bartolomei_BPA10mg	-0.846529861	down	DAR	Blood_adult
1.218141763	up	"chr6,123260036,123260531"	Bartolomei_BPA10mg	-0.910449226	down	DAR	Blood_adult
1.221211537	up	"chr16,11021583,11022431"	Bartolomei_BPA10mg	-0.605229228	down	DAR	Blood_adult
1.20267504	up	"chr1,89742442,89742700"	Bartolomei_BPA10mg	-0.718449228	down	DAR	Blood_adult
0.756624107	up	"chr16,87625108,87625672"	Bartolomei_BPA10mg	-0.849277787	down	DAR	Blood_adult
0.920741645	up	"chr7,140998969,140999673"	Bartolomei_BPA10mg	-0.863490053	down	DAR	Blood_adult
0.856028192	up	"chr11,110165886,110166307"	Bartolomei_BPA10mg	-0.663220912	down	DAR	Blood_adult
1.447381499	up	"chr11,43543982,43544439"	Bartolomei_BPA10mg	0.887127559	up	DAR	Blood_adult
1.544156306	up	"chr19,24493974,24494214"	Bartolomei_BPA10mg	-0.715273801	down	DAR	Blood_adult
1.571057902	up	"chr4,132617869,132618153"	Bartolomei_BPA10mg	-0.94139009	down	DAR	Blood_adult
1.034564597	up	"chr16,91398112,91398498"	Bartolomei_BPA10mg	-0.946036423	down	DAR	Blood_adult
0.821813568	up	"chr19,46618341,46618671"	Bartolomei_BPA10mg	-1.069172723	down	DAR	Blood_adult
1.619819966	up	"chr11,90071799,90072189"	Bartolomei_BPA10mg	-0.99966347	down	DAR	Blood_adult
1.078209984	up	"chr4,107364224,107364496"	Bartolomei_BPA10mg	-0.821240659	down	DAR	Blood_adult
0.987306294	up	"chr7,67958134,67958408"	Bartolomei_BPA10mg	-0.961938567	down	DAR	Blood_adult
1.104860044	up	"chr16,78473383,78473889"	Bartolomei_BPA10mg	-0.726215639	down	DAR	Blood_adult
1.006814189	up	"chr1,171017520,171018048"	Bartolomei_BPA10mg	-1.1145055	down	DAR	Blood_adult
1.196320317	up	"chr13,52822625,52823154"	Bartolomei_BPA10mg	-0.731612812	down	DAR	Blood_adult
0.779558586	up	"chr10,20104365,20105027"	Bartolomei_BPA10mg	-1.206730437	down	DAR	Blood_adult
1.679231307	up	"chr10,95766479,95766820"	Bartolomei_BPA10mg	-0.986415035	down	DAR	Blood_adult
0.850090951	up	"chr15,64040793,64041131"	Bartolomei_BPA10mg	-0.732815175	down	DAR	Blood_adult
1.05804127	up	"chr1,128722053,128722476"	Bartolomei_BPA10mg	-0.625724716	down	DAR	Blood_adult
0.997384943	up	"chr3,51518332,51518809"	Bartolomei_BPA10mg	-0.649517574	down	DAR	Blood_adult
1.073160189	up	"chr6,123252802,123253154"	Bartolomei_BPA10mg	-0.79367109	down	DAR	Blood_adult
1.001321834	up	"chr13,89889067,89889439"	Bartolomei_BPA10mg	-0.798293488	down	DAR	Blood_adult
1.378271546	up	"chr2,33359277,33359593"	Bartolomei_BPA10mg	-0.74827179	down	DAR	Blood_adult
1.712744949	up	"chr5,137882988,137883259"	Bartolomei_BPA10mg	-0.878553654	down	DAR	Blood_adult
1.189820754	up	"chr14,118371356,118371747"	Bartolomei_BPA10mg	-0.816791897	down	DAR	Blood_adult
1.047864996	up	"chr12,102356860,102357129"	Bartolomei_BPA10mg	-0.843752794	down	DAR	Blood_adult
0.914063793	up	"chr15,6555548,6555856"	Bartolomei_BPA10mg	-0.794125516	down	DAR	Blood_adult
1.099314259	up	"chr10,13273807,13274112"	Bartolomei_BPA10mg	-0.938927162	down	DAR	Blood_adult
1.071621577	up	"chr10,20076710,20077611"	Bartolomei_BPA10mg	-0.716264794	down	DAR	Blood_adult
1.340323155	up	"chr7,113443561,113443941"	Bartolomei_BPA10mg	-0.939612517	down	DAR	Blood_adult
1.546626454	up	"chr4,132475936,132476524"	Bartolomei_BPA10mg	-0.660936192	down	DAR	Blood_adult
1.108397031	up	"chr11,115189382,115189600"	Bartolomei_BPA10mg	-0.790438273	down	DAR	Blood_adult
1.438629131	up	"chr11,74648012,74648266"	Bartolomei_BPA10mg	-0.938040035	down	DAR	Blood_adult
0.967991373	up	"chr8,69012602,69012999"	Bartolomei_BPA10mg	-0.66434304	down	DAR	Blood_adult
1.047179004	up	"chr2,101783312,101783622"	Bartolomei_BPA10mg	-0.711192937	down	DAR	Blood_adult
1.067454974	up	"chr14,67884709,67885242"	Bartolomei_BPA10mg	-1.057215292	down	DAR	Blood_adult
0.931810886	up	"chr16,75961077,75961387"	Bartolomei_BPA10mg	-0.837361229	down	DAR	Blood_adult
1.063255039	up	"chr15,101374960,101375325"	Bartolomei_BPA10mg	-0.593115556	down	DAR	Blood_adult
1.219897665	up	"chr6,72114744,72115554"	Bartolomei_BPA10mg	-0.799970898	down	DAR	Blood_adult
1.276492787	up	"chr1,95528751,95529088"	Bartolomei_BPA10mg	-0.914207394	down	DAR	Blood_adult
1.173279985	up	"chr1,92972930,92973228"	Bartolomei_BPA10mg	-1.107441402	down	DAR	Blood_adult
1.052977691	up	"chr19,21440880,21441306"	Bartolomei_BPA10mg	-1.151289714	down	DAR	Blood_adult
1.190998199	up	"chr5,100632815,100633086"	Bartolomei_BPA10mg	-1.005140492	down	DAR	Blood_adult
1.485604749	up	"chr12,85648013,85648323"	Bartolomei_BPA10mg	-0.762285924	down	DAR	Blood_adult
1.040771436	up	"chr2,128065552,128065944"	Bartolomei_BPA10mg	-1.215791917	down	DAR	Blood_adult
1.102990372	up	"chr7,45660819,45661153"	Bartolomei_BPA10mg	-0.847147237	down	DAR	Blood_adult
0.926316685	up	"chr9,42094743,42095049"	Bartolomei_BPA10mg	-0.800541224	down	DAR	Blood_adult
1.303539254	up	"chr6,99199279,99199686"	Bartolomei_BPA10mg	-0.68922446	down	DAR	Blood_adult
0.869608185	up	"chr2,49814025,49814305"	Bartolomei_BPA10mg	-0.748990127	down	DAR	Blood_adult
0.6844547	up	"chr19,24899574,24900538"	Bartolomei_BPA10mg	-1.036773141	down	DAR	Blood_adult
1.027994044	up	"chr6,123265905,123266301"	Bartolomei_BPA10mg	-0.878544748	down	DAR	Blood_adult
1.09979468	up	"chr11,67537462,67537695"	Bartolomei_BPA10mg	-0.809121236	down	DAR	Blood_adult
0.973204646	up	"chr7,16244113,16244410"	Bartolomei_BPA10mg	-0.99757806	down	DAR	Blood_adult
0.852383219	up	"chr8,86888013,86888585"	Bartolomei_BPA10mg	-0.738040339	down	DAR	Blood_adult
1.270142133	up	"chr19,12024226,12024455"	Bartolomei_BPA10mg	-0.828987752	down	DAR	Blood_adult
1.226538534	up	"chr9,41336730,41337197"	Bartolomei_BPA10mg	-0.729739461	down	DAR	Blood_adult
1.055588099	up	"chr3,27742192,27742542"	Bartolomei_BPA10mg	-0.715973555	down	DAR	Blood_adult
1.060256617	up	"chr11,79086835,79087132"	Bartolomei_BPA10mg	-0.773750332	down	DAR	Blood_adult
1.539046983	up	"chr7,117449680,117449958"	Bartolomei_BPA10mg	-0.681337428	down	DAR	Blood_adult
0.845740805	up	"chr13,52636200,52636638"	Bartolomei_BPA10mg	-0.83413551	down	DAR	Blood_adult
1.007945493	up	"chr6,115666362,115667049"	Bartolomei_BPA10mg	-0.770572437	down	DAR	Blood_adult
1.137481898	up	"chr4,135945808,135946065"	Bartolomei_BPA10mg	-1.319066578	down	DAR	Blood_adult
0.932166204	up	"chr2,119356803,119357215"	Bartolomei_BPA10mg	-1.407270415	down	DAR	Blood_adult
0.944312764	up	"chr18,39560788,39561096"	Bartolomei_BPA10mg	-0.899574352	down	DAR	Blood_adult
0.956298286	up	"chr17,71135129,71135448"	Bartolomei_BPA10mg	-0.947086126	down	DAR	Blood_adult
1.089806083	up	"chr16,24652160,24652619"	Bartolomei_BPA10mg	-0.844452835	down	DAR	Blood_adult
1.432621209	up	"chr5,136217067,136217639"	Bartolomei_BPA10mg	-0.789959845	down	DAR	Blood_adult
0.988536925	up	"chr12,26391244,26391510"	Bartolomei_BPA10mg	-0.801165149	down	DAR	Blood_adult
1.026266365	up	"chr9,122138702,122139028"	Bartolomei_BPA10mg	-1.01422586	down	DAR	Blood_adult
1.087904318	up	"chr15,83030912,83031163"	Bartolomei_BPA10mg	-0.903620076	down	DAR	Blood_adult
0.882304507	up	"chr14,70370580,70371257"	Bartolomei_BPA10mg	-0.860811192	down	DAR	Blood_adult
0.974913455	up	"chr1,183264122,183264604"	Bartolomei_BPA10mg	-0.66005413	down	DAR	Blood_adult
0.948421602	up	"chr9,42128016,42128368"	Bartolomei_BPA10mg	-0.743402459	down	DAR	Blood_adult
0.962113255	up	"chr10,93094941,93095510"	Bartolomei_BPA10mg	-0.643958155	down	DAR	Blood_adult
1.06973621	up	"chr16,20357937,20358191"	Bartolomei_BPA10mg	-0.823828209	down	DAR	Blood_adult
1.356487904	up	"chr7,116603184,116603490"	Bartolomei_BPA10mg	-1.150667656	down	DAR	Blood_adult
1.273014426	up	"chr7,100539512,100539891"	Bartolomei_BPA10mg	-0.623793199	down	DAR	Blood_adult
0.882689776	up	"chr4,119125560,119126204"	Bartolomei_BPA10mg	-0.602884439	down	DAR	Blood_adult
1.413772044	up	"chr4,66857052,66857328"	Bartolomei_BPA10mg	-0.84865989	down	DAR	Blood_adult
1.396757672	up	"chr10,82647291,82647511"	Bartolomei_BPA10mg	-0.732404225	down	DAR	Blood_adult
1.337355896	up	"chr16,34738720,34739180"	Bartolomei_BPA10mg	-0.784723785	down	DAR	Blood_adult
0.740979292	up	"chr4,132494416,132494915"	Bartolomei_BPA10mg	-0.803602173	down	DAR	Blood_adult
1.187406159	up	"chr17,35251369,35251659"	Bartolomei_BPA10mg	-1.119769437	down	DAR	Blood_adult
1.323957083	up	"chr6,122766644,122766896"	Bartolomei_BPA10mg	-0.610852486	down	DAR	Blood_adult
1.431004151	up	"chr12,55459816,55460077"	Bartolomei_BPA10mg	-0.748251654	down	DAR	Blood_adult
0.817663544	up	"chr9,56108204,56108522"	Bartolomei_BPA10mg	-0.749707052	down	DAR	Blood_adult
0.911858034	up	"chr5,33009745,33010134"	Bartolomei_BPA10mg	-0.685239551	down	DAR	Blood_adult
1.009836742	up	"chr2,129410419,129410673"	Bartolomei_BPA10mg	-0.593337296	down	DAR	Blood_adult
0.965491145	up	"chr4,126131702,126132110"	Bartolomei_BPA10mg	-0.702403561	down	DAR	Blood_adult
1.249073626	up	"chr14,67869243,67869525"	Bartolomei_BPA10mg	-0.774715443	down	DAR	Blood_adult
1.717057683	up	"chr10,116191798,116192057"	Bartolomei_BPA10mg	-0.826580371	down	DAR	Blood_adult
1.049632265	up	"chr14,103713036,103713368"	Bartolomei_BPA10mg	-0.709651889	down	DAR	Blood_adult
0.996931729	up	"chr13,9873405,9873802"	Bartolomei_BPA10mg	-1.056339528	down	DAR	Blood_adult
0.859040545	up	"chr1,159186828,159187257"	Bartolomei_BPA10mg	-0.597475487	down	DAR	Blood_adult
1.256954562	up	"chr5,102502441,102502746"	Bartolomei_BPA10mg	-0.825932861	down	DAR	Blood_adult
1.383195857	up	"chr10,115170524,115170891"	Bartolomei_BPA10mg	-0.931478225	down	DAR	Blood_adult
0.980109915	up	"chr6,17409731,17410097"	Bartolomei_BPA10mg	-0.663515849	down	DAR	Blood_adult
1.033072204	up	"chr7,43654558,43654859"	Bartolomei_BPA10mg	-1.093519884	down	DAR	Blood_adult
1.275738573	up	"chr12,79132141,79132470"	Bartolomei_BPA10mg	-0.722734509	down	DAR	Blood_adult
1.329429068	up	"chr9,90232849,90233173"	Bartolomei_BPA10mg	-0.813860612	down	DAR	Blood_adult
1.172220778	up	"chr3,15331576,15331878"	Bartolomei_BPA10mg	-0.667660853	down	DAR	Blood_adult
1.014547668	up	"chr19,60818666,60819016"	Bartolomei_BPA10mg	-0.734242487	down	DAR	Blood_adult
0.993395031	up	"chr16,92715514,92715782"	Bartolomei_BPA10mg	-0.80837185	down	DAR	Blood_adult
0.671195572	up	"chr15,78607561,78607947"	Bartolomei_BPA10mg	-0.807423399	down	DAR	Blood_adult
0.913630257	up	"chr10,67025536,67026296"	Bartolomei_BPA10mg	-0.921262909	down	DAR	Blood_adult
0.916153747	up	"chr2,38483196,38483717"	Bartolomei_BPA10mg	-0.765591125	down	DAR	Blood_adult
0.882915992	up	"chr3,131470921,131471235"	Bartolomei_BPA10mg	-0.667381566	down	DAR	Blood_adult
0.980118048	up	"chr10,60391041,60391364"	Bartolomei_BPA10mg	-0.640064162	down	DAR	Blood_adult
1.157005032	up	"chr2,72366570,72366877"	Bartolomei_BPA10mg	-0.788785731	down	DAR	Blood_adult
1.316092576	up	"chr10,7037218,7037514"	Bartolomei_BPA10mg	0.859929733	up	DAR	Blood_adult
1.094280714	up	"chr17,71299927,71300235"	Bartolomei_BPA10mg	-0.894213917	down	DAR	Blood_adult
0.85384258	up	"chr3,40500262,40500790"	Bartolomei_BPA10mg	-0.860772893	down	DAR	Blood_adult
0.95596562	up	"chr17,26497392,26497988"	Bartolomei_BPA10mg	-0.643565333	down	DAR	Blood_adult
1.965864288	up	"chr5,100861895,100862099"	Bartolomei_BPA10mg	-0.651253252	down	DAR	Blood_adult
1.334778535	up	"chr19,29241583,29241837"	Bartolomei_BPA10mg	-0.871188043	down	DAR	Blood_adult
1.173262612	up	"chr1,134420145,134420483"	Bartolomei_BPA10mg	-0.863408441	down	DAR	Blood_adult
1.165469362	up	"chr19,16122390,16122709"	Bartolomei_BPA10mg	-0.686904609	down	DAR	Blood_adult
0.802226817	up	"chr1,191269554,191269951"	Bartolomei_BPA10mg	-1.06442795	down	DAR	Blood_adult
0.875568431	up	"chr16,85152478,85152856"	Bartolomei_BPA10mg	-0.921044715	down	DAR	Blood_adult
1.081964928	up	"chr10,80121679,80121986"	Bartolomei_BPA10mg	-0.778021276	down	DAR	Blood_adult
0.875006862	up	"chr11,115188666,115189040"	Bartolomei_BPA10mg	-1.089366599	down	DAR	Blood_adult
1.056573624	up	"chr1,151625322,151625580"	Bartolomei_BPA10mg	-0.706353767	down	DAR	Blood_adult
1.132333578	up	"chr5,24827181,24827505"	Bartolomei_BPA10mg	-0.611471782	down	DAR	Blood_adult
1.535820015	up	"chr4,89056045,89056340"	Bartolomei_BPA10mg	-1.007115488	down	DAR	Blood_adult
0.97404328	up	"chr5,113945211,113945540"	Bartolomei_BPA10mg	-1.096648375	down	DAR	Blood_adult
1.061800284	up	"chr16,24625647,24625870"	Bartolomei_BPA10mg	-0.955565669	down	DAR	Blood_adult
0.937536999	up	"chr7,110710595,110710931"	Bartolomei_BPA10mg	-0.808493595	down	DAR	Blood_adult
1.306347024	up	"chr5,123865411,123865796"	Bartolomei_BPA10mg	-1.224861581	down	DAR	Blood_adult
0.618197383	up	"chr2,69380321,69380868"	Bartolomei_BPA10mg	-0.870971899	down	DAR	Blood_adult
1.144832575	up	"chr11,111096634,111096974"	Bartolomei_BPA10mg	-0.703252345	down	DAR	Blood_adult
1.422872878	up	"chr14,77825120,77825445"	Bartolomei_BPA10mg	-0.904912948	down	DAR	Blood_adult
1.250482601	up	"chr14,70022326,70022585"	Bartolomei_BPA10mg	-0.626028428	down	DAR	Blood_adult
0.969730643	up	"chr2,60298310,60298600"	Bartolomei_BPA10mg	-0.727917938	down	DAR	Blood_adult
0.589477043	up	"chr4,122848043,122848588"	Bartolomei_BPA10mg	-0.784107692	down	DAR	Blood_adult
1.033564948	up	"chr2,26360819,26361123"	Bartolomei_BPA10mg	-0.652255138	down	DAR	Blood_adult
1.191347623	up	"chr10,116156799,116157032"	Bartolomei_BPA10mg	-1.006549549	down	DAR	Blood_adult
1.007284217	up	"chr11,68871794,68872137"	Bartolomei_BPA10mg	-1.402682778	down	DAR	Blood_adult
1.16756636	up	"chr9,61257590,61257840"	Bartolomei_BPA10mg	-0.832644005	down	DAR	Blood_adult
0.902099853	up	"chr6,123289577,123290091"	Bartolomei_BPA10mg	-0.75232134	down	DAR	Blood_adult
1.290920819	up	"chr2,129546734,129547189"	Bartolomei_BPA10mg	-0.642445411	down	DAR	Blood_adult
1.05200517	up	"chr14,73409963,73410488"	Bartolomei_BPA10mg	-0.685330412	down	DAR	Blood_adult
0.97615816	up	"chr2,11441844,11442308"	Bartolomei_BPA10mg	-0.764980307	down	DAR	Blood_adult
1.561830026	up	"chr7,141016821,141017255"	Bartolomei_BPA10mg	-0.796127501	down	DAR	Blood_adult
1.157239892	up	"chr10,95767720,95768256"	Bartolomei_BPA10mg	-0.686478589	down	DAR	Blood_adult
